0.83578 0.021316 0.118021 0.993011 0.996786 -0.0801123 0.002112 0.01777 0.021152 -0.0017
0.85355 0.019204 0.120324 0.992735 0.996394 -0.0848415 0.002052 0.01693 0.0202 -0.00172
0.87048 0.017152 0.122709 0.992443 0.99601 -0.0892445 0.001982 0.01603 0.019196 -0.00172
0.88651 0.01517 0.125054 0.99215 0.995588 -0.0938354 0.001902 0.01509 0.018143 -0.00171
0.9016 0.013268 0.127058 0.991895 0.995063 -0.0992494 0.00181 0.01413 0.017044 -0.0017
0.91573 0.011458 0.129116 0.99163 0.994463 -0.105089 0.0017096 0.01313 0.015898 -0.00168
0.92886 0.0097484 0.130994 0.991383 0.993843 -0.110798 0.0015988 0.0121 0.0147106 -0.00164
0.94096 0.0081496 0.132873 0.991133 0.993118 -0.11712 0.0014787 0.01103 0.0134824 -0.00159
0.95199 0.0066709 0.134437 0.990922 0.992146 -0.125083 0.0013499 0.00995 0.0122151 -0.00154
0.96194 0.005321 0.136039 0.990703 0.991046 -0.13352 0.0012125 0.00883 0.010911 -0.00147
0.97077 0.0041085 0.137348 0.990523 0.989621 -0.143701 0.0010677 0.0077 0.0095725 -0.00139
0.97847 0.0030408 0.13847 0.990367 0.987854 -0.155384 0.0009158 0.00655 0.0082012 -0.00129
0.98502 0.002125 0.139751 0.990187 0.985276 -0.170972 0.0007579 0.00537 0.0068001 -0.00118
0.99039 0.0013671 0.140271 0.990113 0.981422 -0.191862 0.00059502 0.0042 0.005371 -0.00105
0.99459 0.00077208 0.141201 0.989981 0.976254 -0.216629 0.00042789 0.003 0.00392072 -0.00087
0.99759 0.00034419 0.14111 0.989994 0.968918 -0.247382 0.00025799 0.00181 0.00246751 -0.00063
0.9994 8.62e-005 0.142207 0.989837 0.97411 -0.226075 8.62e-005 0.0006 0.0010772 -0.00025
1 0 0.142207 -0.989837 0 1 8.62e-005 -0.0006 0 0.00035
0.99965 0 1 0 0 -1 0.0011635 0 0 -0.00215
0.99965 -0.0011635 0.755375 -0.655293 -0.548075 -0.836429 0.0016484 -0.00143 -0.0014088 -0.00215
0.99822 -0.0028119 0.56321 -0.826313 -0.769585 -0.638544 0.0018812 -0.00276 -0.0027479 -0.00228
0.99546 -0.0046931 0.453517 -0.891248 -0.855933 -0.517086 0.0020456 -0.00402 -0.0041217 -0.00249
0.99144 -0.0067387 0.385211 -0.922829 -0.902052 -0.431627 0.0021873 -0.00524 -0.0055173 -0.00264
0.9862 -0.008926 0.338668 -0.940906 -0.928717 -0.370788 0.002318 -0.00644 -0.006913 -0.00276
0.97976 -0.011244 0.305571 -0.952169 -0.94576 -0.324866 0.002439 -0.0076 -0.008297 -0.00285
0.97216 -0.013683 0.27989 -0.960032 -0.957224 -0.289347 0.002551 -0.00875 -0.00966 -0.00292
0.96341 -0.016234 0.259427 -0.965763 -0.965405 -0.260754 0.002654 -0.00988 -0.010996 -0.00297
0.95353 -0.018888 0.242702 -0.970101 -0.971343 -0.237683 0.002747 -0.01098 -0.012301 -0.00301
0.94255 -0.021635 0.228481 -0.973548 -0.97582 -0.218575 0.002828 -0.01205 -0.013572 -0.00304
0.9305 -0.024463 0.216156 -0.976359 -0.979565 -0.201126 0.002898 -0.01309 -0.014806 -0.00304
0.91741 -0.027361 0.204979 -0.978766 -0.982537 -0.186068 0.002955 -0.01411 -0.016 -0.00303
0.9033 -0.030316 0.195241 -0.980755 -0.984854 -0.173386 0.003002 -0.01508 -0.017154 -0.00302
0.88822 -0.033318 0.186199 -0.982512 -0.986946 -0.16105 0.003036 -0.01602 -0.018262 -0.00298
0.8722 -0.036354 0.177637 -0.984096 -0.988773 -0.149426 0.003056 -0.01693 -0.019322 -0.00292
0.85527 -0.03941 0.169733 -0.98549 -0.990253 -0.13928 0.003064 -0.01779 -0.020334 -0.00286
0.83748 -0.042474 0.162249 -0.98675 -0.991526 -0.129906 0.00306 -0.01861 -0.021295 -0.00279
0.81887 -0.045534 0.155039 -0.987908 -0.992686 -0.120727 0.003043 -0.01939 -0.022201 -0.0027
0.79948 -0.048577 0.148172 -0.988962 -0.993699 -0.112083 0.003013 -0.02011 -0.023051 -0.0026
0.77937 -0.05159 0.141421 -0.989949 -0.994634 -0.103456 0.00297 -0.02079 -0.023843 -0.00248
0.75858 -0.05456 0.134738 -0.990881 -0.995497 -0.09479 0.002914 -0.02143 -0.024575 -0.00234
0.73715 -0.057474 0.12825 -0.991742 -0.99619 -0.0872086 0.002845 -0.022 -0.025245 -0.00221
0.71515 -0.060319 0.121768 -0.992559 -0.996871 -0.0790494 0.002764 -0.02253 -0.025852 -0.00205
0.69262 -0.063083 0.11527 -0.993334 -0.997473 -0.071051 0.002669 -0.023 -0.026393 -0.00188
0.66962 -0.065752 0.108661 -0.994079 -0.998004 -0.063146 0.00256 -0.02342 -0.026868 -0.0017
0.6462 -0.068312 0.102114 -0.994773 -0.998451 -0.0556403 0.00244 -0.02377 -0.027276 -0.00152
0.62243 -0.070752 0.095287 -0.99545 -0.998877 -0.0473864 0.002305 -0.02408 -0.027614 -0.00131
0.59835 -0.073057 0.088269 -0.996097 -0.999237 -0.0390621 0.002156 -0.02433 -0.027883 -0.00109
0.57402 -0.075213 0.0811271 -0.996704 -0.99952 -0.0309714 0.001995 -0.02451 -0.028077 -0.00087
0.54951 -0.077208 0.0736227 -0.997286 -0.999743 -0.0226795 0.001819 -0.02464 -0.028212 -0.00064
0.52487 -0.079027 0.0658623 -0.997829 -0.9999 -0.0141514 0.001631 -0.02471 -0.028263 -0.0004
0.50016 -0.080658 0.0577344 -0.998332 -0.999986 -0.00530928 0.001429 -0.02471 -0.028252 -0.00015
0.47545 -0.082087 0.0491097 -0.998793 -0.999991 0.00425936 0.001213 -0.02467 -0.028173 0.00012
0.45078 -0.0833 0.0401306 -0.999194 -0.999908 0.0135605 0.000986 -0.02455 -0.02802 0.00038
0.42623 -0.084286 0.030613 -0.999531 -0.999718 0.0237309 0.000747 -0.02439 -0.027804 0.00066
0.40184 -0.085033 0.0204926 -0.99979 -0.999429 0.0337903 0.000495 -0.02415 -0.027507 0.00093
0.37769 -0.085528 0.00984452 -0.999952 -0.998993 0.0448705 0.000235 -0.02387 -0.027162 0.00122
0.35382 -0.085763 -0.00153061 -0.999999 -0.99843 0.0560139 -3.6e-005 -0.02352 -0.026737 0.0015
0.3303 -0.085727 -0.0136233 -0.999907 -0.99766 0.0683771 -0.000315 -0.02312 -0.026263 0.0018
0.30718 -0.085412 -0.0265015 -0.999649 -0.996714 0.080999 -0.000601 -0.02267 -0.025718 0.00209
0.28451 -0.084811 -0.0402564 -0.999189 -0.995578 0.0939337 -0.000892 -0.02214 -0.025119 0.00237
0.26237 -0.083919 -0.0548501 -0.998495 -0.994095 0.108509 -0.001186 -0.02159 -0.024461 0.00267
0.24078 -0.082733 -0.0705774 -0.997506 -0.992321 0.12369 -0.001483 -0.02096 -0.023747 0.00296
0.21982 -0.08125 -0.0873923 -0.996174 -0.990198 0.139671 -0.00178 -0.02029 -0.02297 0.00324
0.19953 -0.07947 -0.105439 -0.994426 -0.987549 0.157313 -0.002075 -0.01957 -0.02216 0.00353
0.17996 -0.077395 -0.12497 -0.992161 -0.984359 0.176175 -0.002368 -0.0188 -0.021288 0.00381
0.16116 -0.075027 -0.145947 -0.989292 -0.980531 0.196366 -0.002654 -0.01799 -0.020373 0.00408
0.14317 -0.072373 -0.168876 -0.985637 -0.975909 0.218176 -0.002935 -0.01713 -0.019413 0.00434
0.12604 -0.069438 -0.193791 -0.981043 -0.970177 0.242399 -0.003206 -0.01623 -0.018411 0.0046
0.10981 -0.066232 -0.221169 -0.975235 -0.963291 0.268459 -0.003468 -0.015292 -0.017367 0.00484
0.094518 -0.062764 -0.251387 -0.967887 -0.954681 0.297631 -0.003718 -0.014315 -0.016285 0.005077
0.080203 -0.059046 -0.284934 -0.958547 -0.944022 0.329882 -0.003955 -0.013305 -0.015167 0.0053
0.066898 -0.055091 -0.322775 -0.946476 -0.930672 0.365854 -0.004181 -0.01226 -0.014014 0.005509
0.054638 -0.05091 -0.365372 -0.930862 -0.913723 0.406337 -0.004391 -0.011187 -0.012831 0.005706
0.043451 -0.046519 -0.413878 -0.910332 -0.892004 0.452028 -0.004586 -0.010087 -0.011619 0.005888
0.033364 -0.041933 -0.469729 -0.882811 -0.86383 0.503783 -0.004768 -0.008961 -0.010379 0.006053
0.024403 -0.037165 -0.533952 -0.845515 -0.826781 0.562523 -0.004934 -0.007813 -0.009117 0.006203
0.01659 -0.032231 -0.607647 -0.794207 -0.777566 0.628801 -0.005086 -0.0066475 -0.007835 0.006336
0.0099425 -0.027145 -0.69091 -0.722941 -0.711854 0.702327 -0.005222 -0.0054641 -0.006538 0.0064505
0.0044784 -0.021923 -0.781452 -0.623965 -0.624049 0.781386 -0.005344 -0.00426702 -0.005228 0.0065461
0.00021138 -0.016579 -0.872039 -0.489436 -0.508759 0.860909 -0.005449 -0.00305828 -0.003913 0.00662148
-0.0028469 -0.01113 -0.948961 -0.315395 -0.362788 0.931872 -0.0055362 -0.00184 -0.002599 0.0066759
-0.0046869 -0.0055938 -0.994024 -0.109159 -0.189212 0.981936 -0.00559392 -0.0006143 -0.0012926 0.0067081
-0.0053012 1.18e-007 -0.99402 0.109195 2.55998e-005 1 -0.00559388 0.0006145 1.72e-007 0.0067188
-0.0046867 0.005594 -0.948952 0.31542 0.189263 0.981926 -0.005536 0.0018401 0.001293 0.0067083
-0.0028466 0.01113 -0.872029 0.489455 0.362807 0.931864 -0.005449 0.00305843 0.002599 0.0066755
0.00021183 0.016579 -0.781441 0.623979 0.508887 0.860834 -0.005344 0.00426717 0.003914 0.00662093
0.004479 0.021923 -0.690903 0.722948 0.624095 0.781348 -0.005222 0.0054642 0.005228 0.0065453
0.0099432 0.027145 -0.607555 0.794278 0.711855 0.702327 -0.005085 0.0066478 0.006537 0.0064495
0.016591 0.03223 -0.533952 0.845515 0.777615 0.628741 -0.004934 0.007813 0.007835 0.006335
0.024404 0.037164 -0.469652 0.882852 0.826795 0.562504 -0.004767 0.008961 0.009116 0.006202
0.033365 0.041931 -0.413953 0.910298 0.863866 0.503721 -0.004587 0.010087 0.010379 0.006052
0.043452 0.046518 -0.3653 0.93089 0.892034 0.451968 -0.00439 0.011187 0.011617 0.005886
0.054639 0.050908 -0.322682 0.946508 0.913765 0.406244 -0.00418 0.012261 0.01283 0.005704
0.0669 0.055088 -0.28502 0.958521 0.930686 0.365819 -0.003956 0.013304 0.014013 0.005508
0.080204 0.059044 -0.251307 0.967907 0.944041 0.329829 -0.003717 0.014316 0.015164 0.005298
0.09452 0.062761 -0.221197 0.975229 0.954699 0.297574 -0.003468 0.01529 0.016282 0.005075
0.10981 0.066229 -0.193733 0.981054 0.963275 0.268516 -0.003205 0.01623 0.017363 0.00484
0.12604 0.069434 -0.16882 0.985647 0.970285 0.241965 -0.002934 0.01713 0.018406 0.00459
0.14317 0.072368 -0.145947 0.989292 0.9759 0.218219 -0.002654 0.01799 0.019409 0.00434
0.16116 0.075022 -0.124918 0.992167 0.980614 0.195949 -0.002367 0.0188 0.020368 0.00407
0.17996 0.077389 -0.105439 0.994426 0.984432 0.175767 -0.002075 0.01957 0.021283 0.0038
0.19953 0.079464 -0.0873923 0.996174 0.987603 0.156975 -0.00178 0.02029 0.022146 0.00352
0.21982 0.081244 -0.0704966 0.997512 0.990195 0.139695 -0.001482 0.02097 0.022966 0.00324
0.24079 0.082726 -0.0548755 0.998493 0.992313 0.123757 -0.001186 0.02158 0.023734 0.00296
0.26237 0.083912 -0.0401932 0.999192 0.994089 0.108566 -0.000891 0.02215 0.024448 0.00267
0.28452 0.084803 -0.0264691 0.99965 0.995537 0.0943712 -0.0006 0.02266 0.025107 0.00238
0.30718 0.085403 -0.0136233 0.999907 0.996711 0.0810334 -0.000315 0.02312 0.025707 0.00209
0.3303 0.085718 -0.00153061 0.999999 0.997683 0.0680273 -3.6e-005 0.02352 0.026252 0.00179
0.35382 0.085754 0.00984452 0.999952 0.998429 0.0560369 0.000235 0.02387 0.026726 0.0015
0.37769 0.085519 0.020534 0.999789 0.998992 0.0448886 0.000496 0.02415 0.027151 0.00122
0.40184 0.085023 0.030613 0.999531 0.999429 0.0338025 0.000747 0.02439 0.027497 0.00093
0.42623 0.084276 0.0401306 0.999194 0.999727 0.0233799 0.000986 0.02455 0.027794 0.00065
0.45078 0.08329 0.0491501 0.998791 0.999908 0.0135653 0.001214 0.02467 0.02801 0.00038
0.47545 0.082076 0.0576941 0.998334 0.999991 0.00426072 0.001428 0.02471 0.028164 0.00012
0.50016 0.080648 0.0658623 0.997829 0.999986 -0.00531116 0.001631 0.02471 0.028242 -0.00015
0.52487 0.079017 0.073663 0.997283 0.9999 -0.0141564 0.00182 0.02464 0.028253 -0.0004
0.54951 0.077197 0.0810867 0.996707 0.999743 -0.0226868 0.001994 0.02451 0.028203 -0.00064
0.57402 0.075203 0.0883096 0.996093 0.99952 -0.0309824 0.002157 0.02433 0.028067 -0.00087
0.59835 0.073046 0.0952461 0.995454 0.999236 -0.0390747 0.002304 0.02408 0.027874 -0.00109
0.62243 0.070742 0.102114 0.994773 0.998876 -0.0474053 0.00244 0.02377 0.027603 -0.00131
0.6462 0.068302 0.108661 0.994079 0.99845 -0.0556627 0.00256 0.02342 0.027265 -0.00152
0.66962 0.065742 0.11527 0.993334 0.998003 -0.0631694 0.002669 0.023 0.026858 -0.0017
0.69262 0.063073 0.121725 0.992564 0.997471 -0.0710751 0.002763 0.02253 0.026384 -0.00188
0.71515 0.06031 0.12825 0.991742 0.996868 -0.0790798 0.002845 0.022 0.025842 -0.00205
0.73715 0.057465 0.134738 0.990881 0.996187 -0.0872394 0.002914 0.02143 0.025236 -0.00221
0.75858 0.054551 0.141375 0.989956 0.995494 -0.0948244 0.002969 0.02079 0.024566 -0.00234
0.77937 0.051582 0.148172 0.988962 0.99463 -0.103494 0.003013 0.02011 0.023834 -0.00248
0.79948 0.048569 0.154989 0.987916 0.993695 -0.112121 0.003042 0.01939 0.023043 -0.0026
0.81887 0.045527 0.162197 0.986758 0.992734 -0.120329 0.003059 0.01861 0.022193 -0.00269
0.83748 0.042468 0.169733 0.98549 0.99158 -0.129497 0.003064 0.01779 0.021287 -0.00278
0.85527 0.039404 0.177637 0.984096 0.990246 -0.139327 0.003056 0.01693 0.020327 -0.00286
0.8722 0.036348 0.18614 0.982523 0.988766 -0.149472 0.003035 0.01602 0.019316 -0.00292
0.88822 0.033313 0.195178 0.980768 0.986938 -0.161102 0.003001 0.01508 0.018256 -0.00298
0.9033 0.030312 0.205046 0.978752 0.984942 -0.172887 0.002956 0.01411 0.017148 -0.00301
0.91741 0.027356 0.216085 0.976374 0.982531 -0.186102 0.002897 0.01309 0.015997 -0.00303
0.9305 0.024459 0.228404 0.973566 0.979557 -0.201166 0.002827 0.01205 0.014803 -0.00304
0.94255 0.021632 0.242619 0.970122 0.975807 -0.218636 0.002746 0.01098 0.013568 -0.00304
0.95353 0.018886 0.259427 0.965763 0.971329 -0.237738 0.002654 0.00988 0.012298 -0.00301
0.96341 0.016232 0.27989 0.960032 0.965393 -0.260798 0.002551 0.00875 0.010994 -0.00297
0.97216 0.013681 0.305571 0.952169 0.957208 -0.289402 0.002439 0.0076 0.009658 -0.00292
